id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,year_remod
535,531363030,20,5,63.0,7500,1,2,0,1,2,1,0,13,5,4,3,4,7,5,44.78839135311738,2006,2,0,11,12,1,0.0,2,3,5,3,4,0,5,54.0,3,0.0,1087.0,1141.0,4,4,1,4,1141,0,0,1141,1.0,0.0,1,1,3,1,2,6,7,0,5,1,2006.0,1,2.0,484.0,2,3,2,182,0,0,0,0,0,4,4,4,0,6,2009,4,152000,44.78839135311738
2019,903233140,45,3,51.0,6120,1,2,0,1,2,2,0,4,5,4,3,0,7,8,43.9203825119955,2001,2,0,5,5,1,0.0,1,3,1,2,2,0,4,0.0,3,0.0,832.0,832.0,4,4,1,3,854,0,0,854,0.0,0.0,1,0,2,1,1,5,7,0,5,1,1991.0,0,2.0,576.0,2,3,2,48,112,0,0,0,0,4,3,4,0,7,2007,4,132000,44.73253849269008
2655,902206090,50,3,56.0,9576,1,2,0,1,2,1,0,3,5,4,3,1,6,7,44.10215414239989,1950,2,0,11,12,1,0.0,1,3,3,1,2,0,0,310.0,3,0.0,460.0,770.0,4,2,1,4,885,297,0,1182,0.0,0.0,1,1,3,1,1,5,7,0,5,1,1945.0,0,1.0,378.0,1,3,2,0,0,0,0,0,0,4,1,4,0,5,2006,4,120000,44.15880433163923
2391,528120140,60,5,82.0,9942,1,2,2,1,2,1,0,26,5,4,3,6,9,5,44.77722635447622,2006,2,0,6,8,2,385.0,3,3,5,4,4,2,5,1290.0,3,0.0,316.0,1606.0,4,4,1,4,1625,466,0,2091,1.0,0.0,2,1,3,1,3,8,7,1,3,4,2005.0,1,2.0,521.0,2,3,2,194,84,0,0,0,0,4,4,4,0,5,2006,8,338500,44.78839135311738
154,535325400,30,5,65.0,7898,1,2,0,1,2,2,0,11,5,4,3,4,4,7,43.81780460041329,1994,2,0,6,8,1,0.0,1,3,1,2,2,0,4,0.0,3,0.0,576.0,576.0,4,3,1,4,985,0,0,985,0.0,1.0,1,0,2,1,1,4,7,0,5,1,1989.0,0,2.0,676.0,2,3,0,0,0,0,0,0,0,4,4,4,0,4,2010,4,105000,44.654227123532216
999,527107210,60,5,57.0,21872,1,2,3,3,2,0,0,15,5,4,3,6,7,5,44.67661580737735,1997,2,0,8,9,1,0.0,1,3,5,3,2,3,5,604.0,3,0.0,125.0,729.0,4,4,1,4,729,717,0,1446,0.0,1.0,2,1,3,1,1,6,7,1,2,4,1996.0,0,2.0,406.0,2,3,2,264,22,0,0,0,0,4,4,4,0,8,2008,4,175000,44.68780594300866
1400,905352030,60,5,83.0,10005,1,2,0,1,2,1,0,20,5,4,3,6,7,5,44.46346815083142,1977,5,0,9,10,2,299.0,1,3,3,3,2,0,1,392.0,3,0.0,768.0,1160.0,4,4,1,4,1156,866,0,2022,0.0,0.0,2,1,4,1,1,8,7,1,2,4,1977.0,2,2.0,505.0,2,3,2,288,117,0,0,0,0,4,4,4,0,3,2008,4,192000,44.46346815083142
2807,907401080,60,5,41.0,12393,1,2,3,1,2,0,0,18,5,4,3,6,7,5,44.76605857119878,2005,2,0,11,12,1,0.0,2,3,5,3,2,0,4,0.0,3,0.0,847.0,847.0,4,4,1,4,847,1101,0,1948,0.0,0.0,2,1,4,1,2,8,7,1,3,5,2004.0,2,2.0,434.0,2,3,2,100,48,0,0,0,0,4,4,4,0,9,2006,4,195000,44.77722635447622
516,528456220,60,6,75.0,9000,1,2,0,1,2,1,0,21,5,4,3,6,8,5,44.81071300481616,2008,2,0,11,12,1,0.0,2,3,5,3,2,0,4,0.0,3,0.0,768.0,768.0,4,4,1,4,786,804,0,1590,0.0,0.0,2,1,3,1,2,6,7,0,5,4,2008.0,1,2.0,676.0,2,3,2,0,30,0,0,0,0,4,4,4,0,6,2009,4,210000,44.81071300481616
1753,528250070,60,5,63.0,7875,1,2,0,1,2,1,0,15,5,4,3,6,7,5,44.75488800120049,2003,2,0,11,12,2,16.0,2,3,5,3,2,0,4,0.0,3,0.0,847.0,847.0,4,4,1,4,847,1101,0,1948,0.0,0.0,2,1,4,1,2,8,7,1,3,5,2003.0,2,2.0,434.0,2,3,2,0,48,0,0,0,0,4,4,4,0,7,2007,4,211000,44.75488800120049
734,903226130,50,3,50.0,6000,1,2,0,1,2,1,0,4,5,4,3,1,4,6,44.0,1950,2,0,6,8,1,0.0,1,3,1,2,2,0,1,672.0,3,0.0,0.0,672.0,4,2,1,4,757,567,0,1324,0.0,0.0,1,0,3,1,1,6,7,0,5,1,1936.0,0,1.0,240.0,2,3,2,0,0,0,0,0,0,4,4,4,0,7,2009,4,128000,44.15880433163923
1209,534400060,20,5,100.0,10175,1,2,2,1,2,1,0,11,5,4,3,4,6,5,44.31703961232068,1964,2,0,8,10,2,272.0,1,3,3,2,2,0,1,490.0,3,0.0,935.0,1425.0,4,3,1,4,1425,0,0,1425,0.0,0.0,2,0,3,1,1,7,7,1,3,4,1964.0,1,2.0,576.0,2,3,2,0,0,0,407,0,0,4,4,4,0,7,2008,4,180500,44.31703961232068
1994,902302150,190,3,85.0,13600,1,0,0,1,2,1,0,3,5,4,0,6,5,5,43.58898943540674,1950,2,0,5,5,1,0.0,1,3,1,2,2,0,4,0.0,3,0.0,662.0,662.0,4,2,0,4,1422,915,0,2337,0.0,0.0,2,0,5,2,1,10,4,0,5,1,1945.0,0,2.0,560.0,2,3,2,0,57,0,0,0,0,4,4,4,0,9,2007,4,90000,44.15880433163923
1901,534431020,45,5,85.0,12172,1,2,0,1,2,1,0,11,5,4,3,0,5,7,44.04543109109048,1996,2,0,5,9,1,0.0,1,3,5,2,2,0,2,130.0,2,259.0,433.0,822.0,4,2,1,4,908,0,0,908,0.0,0.0,1,0,2,1,1,4,7,0,5,4,1975.0,0,2.0,512.0,2,3,2,284,24,0,0,192,0,4,2,4,0,10,2007,4,138500,44.67661580737735
2413,528218080,60,5,65.0,10237,1,2,0,1,2,1,0,15,4,4,3,6,7,5,44.78839135311738,2006,2,0,11,12,1,0.0,2,3,5,3,2,0,4,0.0,3,0.0,738.0,738.0,4,4,1,4,738,754,0,1492,0.0,0.0,2,1,3,1,2,8,7,0,5,4,2006.0,2,2.0,440.0,2,3,2,0,32,0,0,0,0,4,4,4,0,9,2006,8,169985,44.78839135311738
2630,535457070,20,5,70.0,7000,1,2,0,1,2,1,0,11,5,4,3,4,5,4,44.28317965096906,1961,5,0,10,11,1,0.0,1,3,3,2,2,0,5,781.0,3,0.0,369.0,1150.0,4,2,1,4,1150,0,0,1150,0.0,0.0,1,0,3,1,1,6,7,0,5,4,1961.0,1,1.0,288.0,2,3,2,0,0,0,0,162,0,4,4,4,0,7,2006,4,146000,44.28317965096906
1428,906420130,60,5,59.0,11228,1,2,3,1,2,4,0,13,5,4,3,6,7,5,44.64302857109943,1993,2,0,11,12,1,0.0,2,3,5,3,2,0,1,50.0,5,531.0,499.0,1080.0,4,4,1,4,1080,1017,0,2097,0.0,1.0,2,1,3,1,2,9,7,1,2,4,1993.0,0,3.0,678.0,2,3,2,196,187,0,0,0,0,4,4,4,0,12,2008,4,228000,44.64302857109943
1271,535453020,20,5,80.0,8000,1,2,0,1,2,1,0,11,5,4,3,4,5,6,44.26059195266146,1959,2,0,10,5,1,0.0,1,3,5,2,2,0,1,476.0,2,488.0,292.0,1256.0,4,3,1,3,1256,0,0,1256,1.0,0.0,1,1,3,1,2,6,7,0,5,4,1959.0,1,1.0,311.0,2,3,2,0,240,0,0,0,0,4,4,4,0,5,2008,4,159000,44.26059195266146
2464,528480070,60,6,84.0,10728,1,2,0,1,2,1,0,21,5,4,3,6,8,5,44.78839135311738,2006,2,0,11,12,1,0.0,2,3,5,3,2,1,4,0.0,3,0.0,1095.0,1095.0,4,3,1,4,1095,844,0,1939,0.0,0.0,2,1,3,1,2,8,7,1,3,4,2006.0,1,3.0,1053.0,2,3,2,192,51,0,0,0,0,4,4,4,0,8,2006,8,266000,44.78839135311738
2653,902204120,50,3,50.0,6000,1,2,0,1,2,1,0,3,5,4,3,1,5,7,43.86342439892262,1950,2,0,6,8,2,145.0,1,2,5,2,2,0,4,0.0,3,0.0,816.0,816.0,4,4,1,4,816,750,0,1566,0.0,0.0,1,1,5,1,2,7,7,0,5,1,1976.0,0,2.0,450.0,2,3,2,24,0,296,0,0,0,4,2,4,0,8,2006,4,139000,44.15880433163923
1505,908225170,190,5,56.0,6931,1,2,0,1,2,1,0,5,5,4,0,4,4,5,44.21538193886829,1955,5,0,5,5,1,0.0,1,3,3,2,2,2,3,784.0,3,0.0,0.0,784.0,4,2,0,1,784,0,0,784,1.0,0.0,1,0,2,1,1,4,7,0,5,6,2008.0,3,0.0,0.0,5,5,2,112,0,0,0,0,0,4,4,4,0,5,2008,4,91900,44.21538193886829
2110,906382060,20,5,73.0,8760,1,2,0,1,2,1,0,18,5,4,3,4,8,5,44.78839135311738,2006,2,0,11,12,2,132.0,2,3,5,3,2,0,5,36.0,3,0.0,1453.0,1489.0,4,4,1,4,1500,0,0,1500,0.0,0.0,2,0,3,1,2,7,7,1,3,4,2005.0,1,2.0,674.0,2,3,2,144,38,0,0,0,0,4,4,4,0,6,2007,4,212999,44.78839135311738
2386,528116030,20,5,98.0,16033,1,2,2,1,2,0,0,26,5,4,3,4,9,5,44.76605857119878,2005,5,0,11,12,2,378.0,2,3,5,4,2,3,5,1261.0,3,0.0,572.0,1833.0,4,4,1,4,1850,0,0,1850,1.0,0.0,2,0,3,1,2,8,7,1,3,4,2004.0,2,3.0,772.0,2,3,2,519,112,0,0,0,0,4,4,4,0,3,2006,4,326000,44.77722635447622
1086,528235020,60,5,80.0,9024,1,2,2,1,2,1,0,15,5,4,3,6,6,5,44.76605857119878,2004,2,0,11,12,1,0.0,2,3,5,3,2,0,4,0.0,3,0.0,789.0,789.0,4,4,1,4,813,702,0,1515,0.0,0.0,2,1,3,1,2,8,7,1,3,4,2004.0,2,2.0,393.0,2,3,2,0,75,0,0,0,0,4,4,4,0,7,2008,4,179000,44.76605857119878
1574,916380060,20,5,74.0,11563,1,2,2,3,2,1,0,22,5,4,3,4,8,5,44.78839135311738,2007,5,0,11,12,3,258.0,2,3,5,4,2,3,5,1036.0,3,0.0,482.0,1518.0,4,4,1,4,1537,0,0,1537,1.0,0.0,2,0,3,1,2,8,7,0,5,4,2007.0,2,3.0,788.0,2,3,2,0,26,0,0,0,0,4,4,4,0,4,2008,4,294000,44.799553569204235
406,527451540,160,3,21.0,1680,1,2,0,1,2,1,0,2,5,4,1,6,6,6,44.40720662234904,1972,2,0,8,9,2,425.0,1,3,3,2,2,0,0,110.0,1,294.0,79.0,483.0,4,2,1,4,483,504,0,987,1.0,0.0,1,1,2,1,1,5,7,0,5,1,1972.0,0,1.0,288.0,2,3,2,0,0,0,0,0,0,4,4,4,0,7,2009,4,97000,44.40720662234904
2757,906382050,60,5,73.0,8760,1,2,0,1,2,1,0,18,5,4,3,6,7,5,44.78839135311738,2006,2,0,11,12,1,0.0,2,3,5,3,4,1,5,464.0,3,0.0,927.0,1391.0,4,4,1,4,1391,571,0,1962,0.0,0.0,2,1,3,1,2,7,7,0,5,4,2006.0,1,3.0,868.0,2,3,2,0,90,0,0,0,0,4,4,4,0,8,2006,8,239799,44.78839135311738
2559,534455080,20,5,80.0,9600,1,2,0,1,2,1,0,11,5,4,3,4,5,6,44.28317965096906,1990,2,0,7,7,1,0.0,1,3,3,2,2,1,1,915.0,3,0.0,336.0,1251.0,4,2,1,4,1433,0,0,1433,1.0,0.0,1,0,3,1,1,7,5,1,3,4,1961.0,0,2.0,441.0,2,3,2,144,0,205,0,0,0,4,4,4,0,6,2006,4,161000,44.609416046390926
1469,907290150,120,3,37.0,4435,1,2,0,1,2,1,0,18,5,4,4,4,6,5,44.75488800120049,2003,2,0,11,12,2,170.0,2,3,5,3,2,2,5,686.0,3,0.0,162.0,848.0,4,4,1,4,848,0,0,848,1.0,0.0,1,0,1,1,2,3,7,0,5,4,2003.0,2,2.0,420.0,2,3,2,140,0,0,0,0,0,4,4,4,0,3,2008,4,136500,44.75488800120049
407,527451640,160,3,21.0,1680,1,2,0,1,2,1,0,2,5,4,1,6,6,8,44.40720662234904,2007,2,0,8,9,2,510.0,1,3,3,2,2,0,3,162.0,3,0.0,321.0,483.0,4,3,1,4,483,504,0,987,0.0,0.0,1,1,2,1,2,5,7,0,5,1,1972.0,0,1.0,264.0,2,3,2,250,0,0,0,0,0,4,4,4,0,5,2009,4,118000,44.799553569204235
2300,923252080,20,5,69.0,7599,1,2,0,1,2,2,0,12,5,4,3,4,4,6,44.51965857910413,2006,2,0,8,10,1,0.0,1,3,3,2,2,0,3,565.0,3,0.0,280.0,845.0,4,2,1,4,845,0,0,845,1.0,0.0,1,0,2,1,1,4,7,0,5,1,1987.0,0,2.0,360.0,2,3,2,0,0,0,0,0,0,4,4,4,0,6,2007,4,129500,44.78839135311738
731,903201080,50,5,55.0,7264,1,2,0,1,2,1,0,4,5,4,3,1,7,7,43.87482193696061,2007,2,0,5,5,1,0.0,2,2,1,2,2,0,4,0.0,3,0.0,952.0,952.0,3,3,0,4,952,596,0,1548,0.0,0.0,2,1,3,1,3,5,7,0,5,1,1978.0,0,2.0,672.0,2,3,2,74,0,0,0,144,0,4,4,4,0,10,2009,4,205000,44.799553569204235
2230,909475070,20,5,78.0,32668,1,2,2,1,2,4,0,19,5,4,3,4,6,3,44.23799272118933,1975,5,0,5,4,4,0.0,2,3,5,2,2,0,0,1219.0,3,0.0,816.0,2035.0,4,2,1,4,2515,0,0,2515,1.0,0.0,3,0,4,2,1,9,6,2,2,4,1975.0,1,2.0,484.0,2,3,2,0,0,200,0,0,0,4,4,4,0,3,2007,4,200624,44.44097208657794
1688,528102120,20,5,91.0,11825,1,2,0,1,2,1,0,26,5,4,3,4,8,5,44.78839135311738,2007,2,0,12,14,3,302.0,2,3,5,4,2,1,4,0.0,3,0.0,1694.0,1694.0,4,4,1,4,1694,0,0,1694,0.0,0.0,2,0,3,1,2,7,7,1,3,4,2006.0,1,3.0,856.0,2,3,2,0,112,0,0,0,0,4,4,4,0,6,2007,8,322400,44.799553569204235
880,907410130,20,5,85.0,10200,1,2,0,1,2,1,0,18,5,4,3,4,8,5,44.799553569204235,2007,2,0,11,12,2,180.0,2,3,5,3,2,2,5,1478.0,3,0.0,100.0,1578.0,4,4,1,4,1602,0,0,1602,1.0,0.0,2,0,3,1,2,7,7,1,3,4,2007.0,1,3.0,810.0,2,3,2,0,48,0,0,195,0,4,4,4,0,1,2009,4,293200,44.799553569204235
1074,528186080,120,5,63.0,8849,1,2,2,1,2,1,0,26,5,4,4,4,9,5,44.77722635447622,2005,5,0,6,8,2,616.0,3,3,5,4,2,0,5,28.0,3,0.0,1656.0,1684.0,4,4,1,4,1684,0,0,1684,0.0,0.0,2,0,2,1,3,6,7,1,4,4,2005.0,1,2.0,564.0,2,3,2,495,72,0,0,0,0,4,4,4,0,7,2008,4,266000,44.77722635447622
771,905103040,60,5,70.0,11184,1,2,0,1,2,1,0,8,5,4,3,6,6,5,44.474711915874174,1978,5,0,8,9,2,92.0,1,3,3,2,2,0,2,226.0,2,500.0,192.0,918.0,4,3,1,4,918,765,0,1683,0.0,0.0,2,1,3,1,1,7,7,1,2,4,1978.0,1,2.0,440.0,2,3,2,243,0,0,0,0,0,4,4,4,0,7,2009,4,172500,44.474711915874174
724,902405100,50,3,98.0,8820,1,2,0,1,2,2,0,3,5,4,3,1,5,6,43.474130238568314,1996,5,0,11,12,1,0.0,1,3,1,2,2,0,2,1088.0,3,0.0,0.0,1088.0,4,2,1,4,1188,561,120,1869,0.0,0.0,1,0,2,1,1,7,7,0,5,1,1963.0,0,2.0,456.0,2,3,2,48,0,244,0,0,0,4,0,4,0,9,2009,4,124900,44.67661580737735
730,903201020,30,5,60.0,6615,1,2,0,1,2,1,0,4,5,4,3,4,6,6,43.8520238985614,1950,2,0,6,8,1,0.0,1,3,1,2,2,0,4,0.0,3,0.0,1022.0,1022.0,4,2,0,3,1432,0,0,1432,0.0,0.0,1,0,3,1,2,6,7,1,3,5,1923.0,0,1.0,216.0,1,3,2,266,61,0,0,0,0,4,1,4,0,9,2009,4,149000,44.15880433163923
273,907414030,20,5,65.0,8773,1,2,0,1,2,0,0,18,5,4,3,4,7,5,44.76605857119878,2004,2,0,11,12,2,98.0,2,3,5,3,2,2,5,24.0,3,0.0,1390.0,1414.0,4,4,1,4,1414,0,0,1414,0.0,0.0,2,0,3,1,2,6,7,0,5,4,2004.0,1,2.0,494.0,2,3,2,132,105,0,0,0,0,4,4,4,0,5,2010,4,185500,44.76605857119878
2793,907255010,20,5,70.0,11088,1,2,0,1,2,2,0,18,5,4,3,4,8,5,44.74371464239419,2002,5,0,4,6,1,0.0,2,3,5,3,2,0,5,872.0,3,0.0,476.0,1348.0,4,4,1,4,1358,0,0,1358,1.0,0.0,1,1,1,1,2,5,7,1,2,4,2002.0,0,2.0,418.0,2,3,2,68,166,0,0,0,0,4,4,4,0,6,2006,4,220000,44.74371464239419
1789,528439050,20,5,76.0,9158,1,2,0,1,2,1,0,21,5,4,3,4,8,5,44.799553569204235,2007,2,0,12,14,3,140.0,2,3,5,3,2,2,4,0.0,3,0.0,1496.0,1496.0,4,4,1,4,1496,0,0,1496,0.0,0.0,2,0,3,1,2,7,7,0,5,4,2007.0,2,2.0,474.0,2,3,2,168,130,0,0,0,0,4,4,4,0,6,2007,8,225000,44.799553569204235
1900,534430090,20,5,57.0,8280,1,2,2,1,2,1,0,11,5,4,3,4,6,5,44.15880433163923,1950,2,0,10,11,1,0.0,1,3,3,2,2,0,4,0.0,3,0.0,932.0,932.0,4,4,1,3,932,0,0,932,0.0,0.0,1,0,2,1,2,4,7,1,3,4,1950.0,0,1.0,306.0,2,3,2,0,0,214,0,0,0,4,3,4,0,11,2007,4,124000,44.15880433163923
677,535450160,90,5,60.0,8544,1,2,0,1,2,2,0,11,5,4,2,4,3,4,44.15880433163923,1950,2,0,10,11,1,0.0,1,3,0,5,5,4,6,0.0,6,0.0,0.0,0.0,1,1,0,3,1040,0,0,1040,0.0,0.0,2,0,2,2,1,6,7,0,5,1,1987.0,0,2.0,400.0,2,3,2,0,0,0,0,0,0,4,4,4,0,6,2009,4,92900,44.15880433163923
747,903236040,30,3,50.0,8635,1,2,0,1,2,1,0,4,5,4,3,4,5,5,43.87482193696061,1950,5,0,5,5,1,0.0,1,1,1,2,2,0,2,134.0,3,0.0,938.0,1072.0,4,2,1,4,1072,0,0,1072,1.0,0.0,1,0,2,1,1,5,7,0,5,1,1982.0,0,5.0,1184.0,1,3,1,0,0,105,0,0,0,4,4,4,0,8,2009,4,126500,44.15880433163923
1038,527425035,20,5,73.0,12735,1,2,2,1,2,0,0,11,5,4,3,4,4,5,44.40720662234904,1972,5,0,6,8,1,0.0,1,3,3,2,2,0,1,600.0,3,0.0,264.0,864.0,4,2,1,4,864,0,0,864,0.0,0.0,1,0,3,1,1,5,7,0,5,1,1980.0,0,2.0,576.0,2,3,2,216,0,0,0,0,0,4,0,4,0,4,2008,3,111250,44.40720662234904
1763,528326060,60,5,68.0,11000,1,2,0,1,2,0,0,25,5,4,3,6,8,5,44.721359549995796,2000,2,0,11,12,2,72.0,2,3,5,3,2,0,4,0.0,3,0.0,969.0,969.0,4,4,1,4,997,1288,0,2285,0.0,0.0,2,1,4,1,2,8,7,1,2,5,2000.0,2,3.0,648.0,2,3,2,0,56,0,0,0,0,4,4,4,0,6,2007,4,248000,44.721359549995796
1283,535477090,20,5,69.0,7590,1,2,0,1,2,1,0,11,8,4,3,4,5,5,44.30575583375144,1963,2,0,5,5,1,0.0,1,3,3,2,2,0,4,0.0,3,0.0,1117.0,1117.0,4,4,1,4,1117,0,0,1117,0.0,0.0,1,0,3,1,1,6,7,0,5,4,1963.0,0,1.0,264.0,2,3,2,0,0,0,0,0,0,4,4,4,0,5,2008,3,136870,44.30575583375144
2803,907290160,120,3,37.0,4435,1,2,0,1,2,1,0,18,5,4,4,4,6,5,44.75488800120049,2003,2,0,11,12,2,170.0,2,3,5,3,2,2,5,717.0,3,0.0,131.0,848.0,4,4,1,4,848,0,0,848,1.0,0.0,1,0,1,1,2,4,7,0,5,4,2003.0,2,2.0,420.0,2,3,2,140,0,0,0,0,0,4,4,4,0,4,2006,4,133000,44.75488800120049
1927,535180030,20,5,72.0,10152,1,2,0,1,2,1,0,11,5,4,3,4,5,5,44.22668877499196,1956,5,0,6,8,2,120.0,1,3,3,2,2,0,1,586.0,3,0.0,462.0,1048.0,4,2,1,4,1048,0,0,1048,1.0,0.0,1,0,3,1,1,6,7,0,5,4,1956.0,0,1.0,286.0,2,3,2,0,20,0,0,192,0,4,4,4,0,6,2007,4,135000,44.22668877499196
1036,527402130,20,5,68.0,10295,1,2,0,1,2,0,0,11,5,4,3,4,4,6,44.37341546466758,1969,2,0,8,9,2,72.0,1,3,3,3,2,1,0,252.0,3,0.0,684.0,936.0,4,2,1,4,936,0,0,936,0.0,0.0,1,0,2,1,1,4,7,0,5,4,1969.0,0,1.0,288.0,2,3,2,16,0,0,0,0,0,4,4,4,0,9,2008,3,111900,44.37341546466758
1237,535151160,20,5,70.0,7763,1,2,0,1,2,1,0,11,5,4,3,4,5,7,44.294469180700204,1980,2,0,6,8,1,0.0,1,2,3,2,2,0,0,504.0,0,108.0,319.0,931.0,4,2,1,4,1283,0,0,1283,1.0,0.0,1,0,3,1,1,6,7,0,5,1,1980.0,0,2.0,506.0,2,3,2,0,0,0,0,0,0,4,4,4,0,10,2008,4,140000,44.49719092257398
1375,904101170,50,5,80.0,17120,1,2,0,1,2,1,0,20,3,4,3,1,4,4,44.26059195266146,1959,2,0,7,10,1,0.0,1,3,3,5,5,4,6,0.0,6,0.0,0.0,0.0,4,2,1,4,1120,468,0,1588,0.0,0.0,2,0,4,1,1,7,4,1,3,1,1991.0,2,2.0,680.0,2,3,0,0,59,0,0,0,0,4,4,4,0,7,2008,4,134432,44.26059195266146
1643,527256040,20,5,81.0,13870,1,2,2,3,2,1,0,27,7,6,3,4,10,5,44.78839135311738,2007,5,0,12,14,2,250.0,3,3,5,4,2,3,5,1152.0,3,0.0,590.0,1742.0,4,4,1,4,2042,0,0,2042,1.0,0.0,2,0,3,1,3,8,7,1,3,4,2007.0,2,3.0,724.0,2,3,2,240,52,0,0,174,0,4,4,4,0,10,2007,8,455000,44.799553569204235
2453,528365090,60,5,92.0,10120,1,2,0,1,2,1,0,25,5,4,3,6,8,5,44.654227123532216,1994,5,0,11,12,2,391.0,2,3,5,3,2,0,5,740.0,3,0.0,425.0,1165.0,4,4,1,4,1203,1323,0,2526,1.0,0.0,2,1,4,1,2,8,7,1,2,4,1994.0,1,3.0,844.0,2,3,2,309,78,0,0,0,0,4,4,4,0,12,2006,4,290000,44.654227123532216
2129,907187040,60,5,47.0,10820,1,2,3,1,2,4,0,18,5,4,3,6,7,5,44.710177812216315,1999,2,0,11,12,1,0.0,2,3,5,3,2,3,5,342.0,3,0.0,646.0,988.0,4,4,1,4,988,885,0,1873,0.0,0.0,2,1,3,1,2,7,7,1,2,4,1999.0,1,2.0,597.0,2,3,2,202,123,0,0,0,0,4,4,4,0,3,2007,4,235500,44.710177812216315
2640,902104020,50,3,60.0,9600,1,0,0,1,2,1,0,3,5,4,3,1,6,8,43.58898943540674,2004,2,0,5,5,1,0.0,1,3,1,2,2,0,0,381.0,3,0.0,399.0,780.0,4,4,1,4,940,476,0,1416,0.0,1.0,1,0,3,1,2,7,7,0,5,1,1956.0,0,2.0,400.0,2,3,2,0,24,0,0,0,0,4,4,4,0,6,2006,4,156500,44.76605857119878
2437,528275060,60,5,74.0,8121,1,2,2,1,2,1,0,15,5,4,3,6,6,5,44.721359549995796,2000,2,0,11,12,1,0.0,1,3,5,3,2,0,4,0.0,3,0.0,953.0,953.0,4,4,1,4,953,711,0,1664,0.0,0.0,2,1,3,1,1,7,7,1,2,4,2000.0,1,2.0,460.0,2,3,2,100,40,0,0,0,0,4,4,4,0,1,2006,4,172400,44.721359549995796
1123,528462040,20,6,95.0,11639,1,2,0,1,2,2,0,21,5,4,3,4,7,5,44.799553569204235,2008,2,0,12,14,4,290.0,2,3,5,3,2,0,4,0.0,3,0.0,1428.0,1428.0,4,4,1,4,1428,0,0,1428,0.0,0.0,2,0,3,1,2,6,7,0,5,4,2007.0,2,2.0,480.0,2,3,2,0,120,0,0,0,0,4,4,4,0,12,2008,8,182000,44.81071300481616
2398,528150080,20,5,121.0,13758,1,2,2,1,2,1,0,26,5,4,3,4,9,5,44.77722635447622,2006,2,0,11,12,2,430.0,3,3,5,4,2,3,5,1232.0,3,0.0,560.0,1792.0,4,4,1,4,1792,0,0,1792,1.0,0.0,2,0,2,1,2,6,7,1,3,4,2005.0,1,3.0,925.0,2,3,2,204,49,0,0,0,0,4,4,4,0,3,2006,8,372397,44.78839135311738
1420,906204280,60,5,80.0,9771,1,2,1,1,2,2,0,13,5,4,3,6,6,5,44.66542286825459,2002,2,0,8,9,2,190.0,2,3,5,3,2,0,2,779.0,3,0.0,298.0,1077.0,4,4,1,4,1093,1721,0,2814,0.0,1.0,2,1,4,1,2,9,7,1,2,5,1995.0,2,2.0,614.0,2,3,2,48,32,0,0,216,0,4,3,4,0,6,2008,4,260000,44.74371464239419
2693,903454020,30,3,50.0,9000,1,2,0,1,2,1,0,1,5,4,3,4,5,4,43.80639222761902,1950,2,0,5,5,1,0.0,1,3,1,2,2,0,4,0.0,3,0.0,610.0,610.0,4,4,0,3,819,0,0,819,0.0,0.0,1,0,2,1,2,4,7,0,5,6,1980.0,3,0.0,0.0,5,5,0,0,0,0,0,0,0,4,4,4,0,9,2006,4,72000,44.15880433163923
1370,903481100,190,3,60.0,10320,1,0,0,1,2,1,0,1,5,4,0,6,3,3,43.76071297408213,1950,2,0,0,2,1,0.0,0,1,5,2,0,0,4,0.0,3,0.0,536.0,536.0,4,4,0,2,808,536,0,1344,0.0,0.0,2,0,3,2,1,8,7,0,5,6,1990.0,3,0.0,0.0,5,5,0,42,0,204,0,0,0,4,4,4,0,5,2008,4,82375,44.15880433163923
392,527378140,80,5,60.0,10448,1,2,2,1,2,2,0,16,5,4,3,3,6,6,44.40720662234904,1972,2,0,8,9,2,333.0,1,3,3,2,2,0,4,0.0,3,0.0,689.0,689.0,4,2,1,4,1378,741,0,2119,0.0,0.0,2,1,3,1,1,7,7,1,2,4,1972.0,1,2.0,583.0,2,3,2,0,104,0,0,0,0,4,3,4,0,8,2009,3,158000,44.40720662234904
